type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,42942,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719772454,0,100,0,128,0,"[0,0,-1,13,0,11,0,9,0,7,-1,5,-1,3,-2,0,-3,-1,-4,-3,-6,-4,-7,-5,-7,-5,-8,-5,-9,-5,-9,-5,-9,-5,-8,-5,-7,-4,-6,-4,-4,-4,-3,-4,-2,-4,-1,-4,0,-5,1,-5,2,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,6,-2,7,-1,8,-1,10,-1,12,-1,12,-1,14,-2,14,-2,15,-3,15,-4,15,-4,15,-4,16,-4,15,-4,16,-4,17,-4,17,-4,18,-4,19,-4,19,-3,20,-3,20,-3,20,-3,20,-3,19,-2,17]"
CSI_DATA,42943,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719783904,0,100,0,128,0,"[0,0,-2,13,-1,11,-1,9,-1,6,-1,5,-1,2,-2,0,-3,-2,-4,-3,-5,-4,-6,-5,-6,-6,-7,-6,-8,-6,-8,-6,-8,-6,-7,-5,-6,-5,-5,-5,-4,-5,-3,-4,-2,-4,0,-4,1,-5,1,-5,2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-2,7,-2,8,-2,9,-2,11,-2,12,-2,13,-3,14,-3,15,-4,15,-5,15,-5,15,-5,15,-6,15,-5,15,-6,15,-6,16,-5,17,-6,18,-5,19,-5,19,-5,19,-4,19,-4,19,-4,18,-3,16]"
CSI_DATA,42944,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719793584,0,100,0,128,0,"[0,0,-9,11,-7,10,-6,8,-4,6,-3,4,-2,2,-1,0,-1,-2,-2,-5,-2,-6,-3,-7,-2,-9,-3,-9,-3,-10,-4,-10,-4,-10,-3,-9,-3,-9,-2,-7,-1,-6,0,-5,1,-4,2,-4,3,-4,4,-4,5,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,4,-6,6,-6,7,-7,8,-7,10,-8,10,-9,12,-9,12,-10,12,-11,12,-12,12,-13,11,-13,11,-13,11,-13,11,-14,12,-14,12,-14,13,-14,14,-15,14,-15,15,-15,16,-15,15,-14,15,-13,15,-12,13]"
CSI_DATA,42945,d0:15:a6:d5:17:16,-57,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719805161,0,100,0,128,0,"[0,0,14,-3,11,-4,9,-3,7,-3,4,-2,3,-1,0,0,-1,1,-2,3,-3,4,-4,5,-5,6,-5,7,-5,8,-5,8,-4,7,-5,7,-4,6,-4,5,-4,4,-4,2,-4,1,-4,1,-5,-1,-5,-1,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,7,-1,8,-2,10,-3,11,-3,12,-3,14,-4,14,-4,15,-3,16,-3,16,-2,16,-1,16,-1,16,-1,16,-1,17,-1,17,-1,18,-1,19,-1,19,-2,20,-2,20,-2,20,-2,20,-2,19,-3,17,-3]"
CSI_DATA,42946,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719813746,0,100,0,128,0,"[0,0,3,13,3,11,2,9,2,6,1,4,0,3,-1,1,-2,-1,-3,-3,-5,-4,-6,-4,-7,-5,-8,-4,-9,-5,-9,-5,-9,-5,-8,-4,-7,-4,-6,-4,-5,-4,-4,-4,-3,-4,-2,-4,-1,-5,0,-5,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,1,8,2,9,3,11,3,12,3,13,3,14,3,15,2,15,1,16,1,16,1,16,0,16,0,16,0,17,0,17,1,18,1,18,1,19,1,19,2,20,2,20,2,19,2,18,3,16]"
CSI_DATA,42947,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719831723,0,100,0,128,0,"[0,0,-11,7,-9,7,-7,6,-6,5,-4,3,-2,2,-1,0,0,-2,0,-3,1,-5,1,-7,1,-8,1,-8,1,-9,0,-10,1,-9,1,-9,1,-8,1,-7,2,-6,2,-5,2,-4,3,-4,4,-3,4,-2,5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,2,-6,3,-7,4,-8,5,-9,7,-10,7,-11,8,-12,9,-12,9,-13,8,-14,8,-14,7,-14,7,-14,7,-14,7,-15,7,-15,7,-16,8,-16,8,-17,9,-17,9,-17,10,-17,9,-17,9,-16,9,-15,9]"
CSI_DATA,42948,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719848641,0,100,0,128,0,"[0,0,-3,-14,-3,-12,-3,-10,-3,-8,-3,-6,-2,-3,-1,-2,0,0,2,2,3,3,4,4,5,5,6,5,7,6,7,6,7,6,6,5,6,6,5,5,4,5,3,5,1,4,1,4,0,4,-1,5,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-1,-8,-2,-9,-3,-11,-3,-12,-4,-13,-4,-14,-4,-15,-3,-16,-3,-16,-3,-16,-2,-17,-2,-16,-2,-17,-1,-17,-1,-17,-1,-18,-1,-18,-1,-19,-1,-19,-2,-20,-2,-21,-2,-20,-2,-20,-3,-19,-3,-18]"
CSI_DATA,42949,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719873434,0,100,0,128,0,"[0,0,-5,12,-4,11,-3,9,-2,7,-1,5,-1,3,0,1,0,-1,-1,-4,-1,-5,-2,-6,-2,-8,-2,-9,-3,-9,-3,-10,-3,-10,-3,-9,-3,-9,-2,-8,-1,-7,-1,-6,0,-6,1,-5,2,-5,3,-5,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4,-4,6,-4,7,-4,9,-4,10,-4,12,-4,13,-5,14,-6,14,-6,14,-7,14,-7,14,-8,14,-8,14,-8,14,-8,14,-8,14,-9,15,-9,16,-9,16,-9,17,-9,17,-9,17,-9,16,-8,16,-8,15]"
CSI_DATA,42950,d0:15:a6:d5:17:16,-58,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719901462,0,100,0,128,0,"[0,0,-14,-2,-12,-1,-10,-1,-8,0,-6,0,-4,0,-1,0,1,-1,2,-1,4,-2,5,-3,6,-3,7,-4,8,-5,8,-5,8,-5,8,-5,7,-4,7,-4,6,-3,5,-2,5,-1,5,-1,5,0,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-8,-2,-9,-2,-11,-2,-12,-1,-14,-1,-15,-1,-15,-1,-16,-2,-17,-3,-16,-3,-16,-4,-17,-4,-16,-5,-16,-4,-16,-5,-17,-5,-18,-5,-18,-5,-19,-5,-19,-4,-20,-4,-20,-5,-19,-4,-18,-4,-17,-4]"
CSI_DATA,42951,d0:15:a6:d5:17:16,-57,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,719923921,0,100,0,128,0,"[0,0,5,-12,3,-12,2,-10,2,-8,0,-6,0,-4,0,-2,0,0,0,3,0,4,1,6,1,6,1,7,1,8,2,8,2,9,1,9,1,8,1,7,0,7,-1,6,-2,6,-2,5,-3,5,-3,5,-4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,4,-7,4,-8,4,-10,4,-11,5,-13,5,-14,6,-15,7,-15,7,-15,7,-15,8,-15,8,-14,8,-15,9,-15,9,-15,9,-15,9,-16,9,-16,9,-17,9,-17,9,-18,9,-17,9,-17,8,-17,7,-15]"
