type,id,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,len,first_word,data
CSI_DATA,66619,d0:15:a6:d5:17:16,-55,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1105918436,0,100,0,128,0,"[0,0,-9,6,-8,7,-6,8,-6,9,-4,10,-3,12,-1,12,0,13,2,14,4,15,5,15,6,15,7,16,8,16,9,16,9,16,9,17,8,17,8,16,7,16,5,16,4,15,2,15,0,14,-1,13,-3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,0,5,0,6,0,7,1,7,1,7,2,8,2,8,2,8,1,8,1,7,1,7,0,7,0,6,0,6,-1,6,-2,6,-3,6,-4,6,-6,6,-7,6,-8,6,-9,5,-10,5,-10,5,-10,5]"
CSI_DATA,66620,d0:15:a6:d5:17:16,-55,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1105928986,0,100,0,128,0,"[0,0,-6,-9,-7,-9,-8,-8,-10,-7,-11,-6,-12,-5,-13,-4,-14,-2,-16,-1,-17,1,-17,2,-18,4,-19,5,-19,5,-20,6,-20,6,-20,6,-20,5,-20,4,-19,3,-18,2,-18,1,-17,-1,-16,-2,-15,-4,-13,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-2,-6,-2,-7,-1,-7,-1,-8,-1,-9,-1,-9,-1,-9,-1,-9,-1,-9,-1,-8,-1,-8,-1,-7,-1,-7,-1,-6,-1,-6,-3,-6,-3,-6,-4,-6,-6,-6,-7,-6,-9,-5,-10,-5,-11,-4,-11,-4,-11,-4,-11]"
CSI_DATA,66621,d0:15:a6:d5:17:16,-55,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1105941746,0,100,0,128,0,"[0,0,-12,-2,-12,0,-12,1,-12,3,-11,5,-11,7,-11,9,-10,11,-10,12,-9,14,-8,16,-8,18,-7,19,-6,20,-7,21,-7,21,-7,21,-7,20,-8,20,-8,18,-9,17,-10,16,-11,14,-11,12,-12,10,-13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,-5,3,-5,4,-5,5,-5,6,-5,6,-5,6,-5,6,-5,6,-6,7,-5,5,-5,5,-5,5,-5,4,-5,4,-5,3,-6,2,-7,1,-8,1,-9,0,-11,-1,-11,-3,-12,-4,-12,-4,-12,-4,-12,-4]"
CSI_DATA,66622,d0:15:a6:d5:17:16,-56,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1105960618,0,100,0,128,0,"[0,0,-10,-7,-10,-6,-11,-5,-12,-3,-12,-2,-13,0,-14,2,-14,3,-15,5,-15,7,-16,8,-16,9,-17,11,-16,12,-17,12,-17,12,-17,12,-17,11,-17,10,-17,9,-17,8,-17,6,-16,4,-15,2,-15,0,-14,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,1,-7,1,-7,2,-7,2,-7,3,-7,3,-7,3,-7,3,-7,2,-7,3,-7,2,-6,2,-6,2,-5,1,-5,0,-6,-1,-6,-2,-7,-3,-7,-4,-7,-5,-8,-7,-8,-8,-8,-9,-8,-9,-8,-10,-8,-9]"
CSI_DATA,66623,d0:15:a6:d5:17:16,-56,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1105977042,0,100,0,128,0,"[0,0,-5,-10,-6,-10,-8,-9,-8,-7,-11,-7,-12,-5,-13,-4,-14,-2,-16,-1,-17,0,-18,1,-19,2,-20,3,-21,5,-20,5,-21,5,-21,5,-21,4,-20,4,-19,2,-19,1,-17,0,-16,-2,-15,-3,-13,-5,-12,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-2,-7,-2,-7,-2,-7,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-6,-2,-5,-2,-5,-2,-5,-2,-5,-3,-5,-4,-5,-5,-5,-7,-5,-8,-4,-10,-4,-11,-4,-11,-3,-13,-3,-12,-3,-12]"
CSI_DATA,66624,d0:15:a6:d5:17:16,-56,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1105987262,0,100,0,128,0,"[0,0,11,-4,9,-6,8,-7,8,-9,6,-11,5,-12,4,-14,2,-15,1,-16,0,-18,-1,-19,-3,-20,-4,-21,-4,-22,-4,-22,-4,-22,-4,-22,-3,-22,-2,-21,-1,-20,0,-19,1,-18,3,-16,4,-14,6,-12,7,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,0,-7,0,-8,0,-8,0,-8,-1,-8,-1,-8,-1,-8,0,-8,0,-8,0,-7,1,-6,1,-6,1,-5,2,-5,2,-5,4,-4,5,-5,6,-5,8,-5,9,-4,11,-4,12,-3,12,-3,12,-2,12,-3]"
CSI_DATA,66625,d0:15:a6:d5:17:16,-56,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1106001006,0,100,0,128,0,"[0,0,7,-9,6,-9,4,-10,3,-11,1,-12,-2,-13,-3,-14,-5,-14,-7,-15,-9,-15,-10,-16,-12,-16,-13,-17,-14,-17,-14,-17,-14,-18,-14,-17,-13,-17,-12,-17,-11,-16,-10,-16,-8,-16,-6,-15,-3,-14,-1,-13,1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-8,-3,-8,-3,-8,-3,-8,-3,-8,-4,-8,-4,-8,-4,-8,-3,-8,-2,-7,-3,-7,-2,-6,-1,-6,0,-6,0,-6,1,-6,1,-6,3,-7,4,-8,6,-8,7,-8,9,-8,10,-8,10,-8,10,-8,10,-8]"
CSI_DATA,66626,d0:15:a6:d5:17:16,-57,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1106011586,0,100,0,128,0,"[0,0,10,1,10,-1,10,-2,10,-4,9,-6,8,-9,8,-11,7,-13,6,-14,5,-16,5,-17,4,-19,4,-20,3,-21,3,-21,3,-21,3,-21,4,-20,4,-19,5,-18,5,-16,6,-15,7,-13,8,-11,8,-9,9,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-7,5,-7,5,-8,4,-8,4,-8,4,-8,4,-8,4,-8,4,-7,4,-7,4,-6,4,-5,4,-5,4,-4,4,-4,5,-3,5,-2,7,-2,8,-1,9,0,10,0,11,2,12,3,12,3,12,3,11,3]"
CSI_DATA,66627,d0:15:a6:d5:17:16,-56,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1106028422,0,100,0,128,0,"[0,0,10,-4,8,-5,7,-7,6,-8,4,-10,3,-12,1,-13,0,-15,-2,-16,-3,-17,-4,-18,-6,-19,-7,-19,-7,-20,-8,-20,-8,-21,-8,-21,-8,-20,-6,-19,-5,-18,-4,-18,-2,-17,-1,-15,1,-14,3,-12,5,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,2,-10,2,-11,2,-11,2,-11,1,-11,1,-11,1,-10,1,-10,1,-10,1,-9,2,-8,2,-7,2,-7,3,-7,3,-6,4,-6,5,-6,7,-6,9,-5,10,-5,11,-4,12,-3,12,-3,12,-2,12,-3]"
CSI_DATA,66628,d0:15:a6:d5:17:16,-56,11,1,7,0,0,1,0,1,0,1,-94,0,1,0,1106040175,0,100,0,128,0,"[0,0,-7,-8,-8,-7,-9,-5,-10,-3,-11,-1,-11,1,-12,3,-13,5,-14,7,-14,8,-15,10,-15,11,-15,12,-15,14,-15,14,-15,14,-15,14,-15,14,-15,13,-15,12,-14,10,-14,8,-14,6,-13,4,-13,2,-12,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-11,0,-12,0,-11,0,-12,1,-12,0,-12,1,-11,1,-11,1,-10,0,-10,-1,-9,0,-8,0,-8,-1,-8,-1,-8,-2,-8,-3,-8,-4,-8,-5,-8,-7,-8,-8,-8,-10,-7,-11,-7,-11,-6,-11,-6,-11]"
